"i","d","t","pet","y"
22,5,5,2.01911443645011,6.46872685749525
22,5,6,1.74280626085821,6.77398718519934
22,5,7,1.54699096797779,5.3603930524982
22,5,8,1.82428306629963,5.19451861704092
22,5,9,1.67471273174536,4.69051518940623
22,5,10,1.67056991634481,4.57595932383554
22,5,11,1.59830477486777,4.83547249809114
22,5,12,1.29226587178654,4.6092022281523
22,5,13,1.57851007321039,5.90377924609474
22,5,14,1.52666777508628,4.17926067936171
22,5,15,1.51419482682308,2.4553571219714
22,5,16,1.588786557203,1.49321834686109
22,5,17,1.31261623557294,0.856378033041761
22,5,18,1.31334825703098,0.483631352321602
22,6,1,1.04979598413161,3.59617349900648
22,6,2,0.962692200327546,4.32720757492883
22,6,3,0.998174931594839,4.43735084475272
22,6,4,0.795225894164594,3.29697024836474
22,6,5,1.12559389872821,4.36569830294559
22,6,6,0.927057761660581,4.01817073423122
22,6,7,0.802101016485931,3.92283900490181
22,6,8,0.948304704612369,4.71381240137178
22,6,9,0.862980406384754,3.04774381178404
22,6,10,0.85469953600197,3.00663248205408
22,6,11,0.845465591765765,2.47512017380253
22,6,12,0.950520750979444,1.63385971986719
22,6,13,0.814994241286925,0.964659059403755
22,6,14,0.895186168493238,0.450802124412618
22,7,1,3.51180995283365,1.68081540663897
22,7,2,1.90200500418988,3.71560436136981
22,7,3,3.04958926392891,5.90145008203555
22,7,4,3.75986522874435,6.40512793348216
22,7,5,3.73191998280922,5.79044726446847
22,7,6,3.98010718856105,5.07847758550576
22,7,7,4.05240216439304,5.22934306008505
22,7,8,3.82046905865147,4.96658741603834
22,7,9,3.85039172177633,4.65415813234937
22,7,10,3.46501566462677,1.93936089893706
22,7,11,3.44077484365309,4.03581239537506
22,7,12,1.36544069313144,4.92584427097582
22,7,13,3.87999043559507,5.96583766089349
22,7,14,2.55965050133361,5.58599822127821
22,7,15,4.12254910628115,4.9893182557976
22,7,16,4.24555060492431,4.97496209250479
22,7,17,2.35542171025496,3.36591842785017
22,7,18,2.45683846784008,4.37817547080789
22,7,19,4.29829994785325,3.52948667726478
22,7,20,3.26520472777185,3.34887569940305
22,7,21,3.56654759379825,3.64709436874464
22,7,22,4.18113182335784,3.05042434042546
22,7,23,1.87043971583301,2.95242723905277
22,7,24,4.23194341862632,3.48373233151873
22,7,25,4.58359507071565,3.38706231567078
22,7,26,3.48189953823049,2.56839205826514
22,7,27,4.10869206908387,2.3814728221928
22,7,28,4.89819104285377,2.30172751397404
22,7,29,1.98101856724587,1.84222790754254
22,7,30,1.95472816020228,1.07665912680875
22,7,31,2.37993520182202,3.31376526180558
22,7,32,3.30631073629935,4.8025006538496
22,7,33,4.73016203527067,3.13471539390134
22,8,1,1.46650440988319,1.34119769643212
22,8,2,2.03195092740319,5.20294476290422
22,8,3,1.86723782787907,5.32481453084107
22,8,4,1.85609220595693,5.02806146294632
22,8,5,1.99098057262357,5.41789241010157
22,8,6,1.13316086201371,4.9914049341029
22,8,7,1.35337468901905,7.49527687411377
22,8,8,1.65879321675185,7.06882081445913
22,8,9,1.91722631772475,6.61551021276309
22,8,10,1.75674618728298,6.07351690319043
22,8,11,1.75935869486057,5.91096982852416
22,8,12,1.31234791328775,4.52207479005026
22,8,13,1.72669936250474,6.14300257107361
22,8,14,1.64468412158215,7.47637415128447
22,8,15,1.63703587221089,7.09943462315409
22,8,16,1.64194904155441,7.36434189626617
22,8,17,1.51419360692203,6.33582611978872
22,8,18,1.09850790799249,2.74857689067863
22,8,19,1.28706461225159,5.39337404248578
22,8,20,1.67362297515336,5.9850194277513
22,8,21,0.889814444203565,3.90498875638474
22,8,22,0.443552224831102,0.0193710962062378
22,8,23,0.803867536923813,0.797976363884718
22,8,24,1.05905760560953,3.85413363106804
22,8,25,1.48712732177996,5.59017691068665
22,8,26,0.956403189202252,4.58908691551605
22,8,27,0.602794957489631,0.733189884258092
22,8,28,1.08115067756392,3.51663973053698
22,8,29,0.932666429846203,3.5377296995676
22,8,30,1.35193903144964,2.40952524719257
22,8,31,1.28918297386077,3.98056947599774
22,8,32,1.20620394518281,3.72289326631383
22,8,33,1.34794472017852,4.93150065663004
22,8,34,1.29066405930621,0
22,8,35,1.13564396522833,6.49682486588893
22,8,36,1.29135756656923,0.138249655083087
23,4,1,3.70271079637864,29.7110994250615
23,4,2,3.05112700321364,31.78895859364
23,4,3,4.36431973968936,26.6644481582617
23,4,4,4.26576146080872,30.8257474000765
23,4,5,4.36928381460685,30.9688646028712
23,4,6,4.16655717296622,21.7916423584261
23,4,7,4.46196045643233,21.3885094914807
23,4,8,4.45861743906531,18.3817886279008
23,4,9,4.4155362032482,17.6699893074766
23,4,10,3.9901212494371,17.8286532014491
23,4,11,4.22585844147251,18.8367363351534
23,4,12,3.7747916040917,17.8635122886579
23,4,13,4.27035605528995,16.9498647239948
23,4,14,3.04686273744265,15.5533458766068
23,4,15,4.02396028525066,14.5250076365642
23,4,16,3.91819089546445,14.9237453017094
23,5,1,1.86626389120802,31.6579582084027
23,5,2,1.76331375224779,36.4632770584003
23,5,3,1.68270406459279,38.4603960249555
23,5,4,1.94256955045978,36.5450951792758
23,5,5,2.01911443645011,37.1755798290511
23,5,6,1.74280626085821,38.1183105081136
23,5,7,1.54699096797779,33.0395441010112
23,5,8,1.82428306629963,33.5158732638366
23,5,9,1.67471273174536,29.8169227812836
23,5,10,1.67056991634481,27.293558783142
23,5,11,1.59830477486777,34.8887100747717
23,5,12,1.29226587178654,16.1664253322858
23,5,13,1.57851007321039,16.6942810107878
23,5,14,1.52666777508628,27.0298311421018
23,5,15,1.51419482682308,12.4313343027191
23,5,16,1.588786557203,6.07215949662601
23,5,17,1.31261623557294,5.55265441906893
23,5,18,1.31334825703098,9.84620508143993
23,6,1,1.04979598413161,28.7502307810449
23,6,2,0.962692200327546,30.6202263043809
23,6,3,0.998174931594839,28.4893200569397
23,6,4,0.795225894164594,21.0217778635725
23,6,5,1.12559389872821,29.6504938947628
23,6,6,0.927057761660581,25.2403265450828
23,6,7,0.802101016485931,26.9172866389139
23,6,8,0.948304704612369,25.4006054819631
23,6,9,0.862980406384754,22.9763915819662
23,6,10,0.85469953600197,18.3031933947914
23,6,11,0.845465591765765,18.3774164820578
23,6,12,0.950520750979444,12.4640190654159
23,6,13,0.814994241286925,6.42534826751496
23,6,14,0.895186168493238,4.18506778566875
23,7,1,3.51180995283365,1.99016920850559
23,7,2,1.90200500418988,5.41734366966032
23,7,3,3.04958926392891,13.4352455921192
23,7,4,3.75986522874435,32.6425367866602
23,7,5,3.73191998280922,39.6663064827154
23,7,6,3.98010718856105,43.1481278380941
23,7,7,4.05240216439304,42.6255313963091
23,7,8,3.82046905865147,37.2926896736898
23,7,9,3.85039172177633,29.6527913628542
23,7,10,3.46501566462677,13.4282657389571
23,7,11,3.44077484365309,14.1076389812493
23,7,12,1.36544069313144,11.167323637058
23,7,13,3.87999043559507,18.3432945695094
23,7,14,2.55965050133361,18.073510832393
23,7,15,4.12254910628115,21.1894625490588
23,7,16,4.24555060492431,16.0774675897189
23,7,17,2.35542171025496,2.24418092839634
23,7,18,2.45683846784008,8.8625523114642
23,7,19,4.29829994785325,14.2484837678853
23,7,20,3.26520472777185,15.3658245224085
23,7,21,3.56654759379825,13.6310382664575
23,7,22,4.18113182335784,12.8290940590199
23,7,23,1.87043971583301,4.63095100379063
23,7,24,4.23194341862632,8.24080626888374
23,7,25,4.58359507071565,8.3655475733196
23,7,26,3.48189953823049,8.75461290021773
23,7,27,4.10869206908387,10.9087847163564
23,7,28,4.89819104285377,10.0971875639171
23,7,29,1.98101856724587,2.93434475309216
23,7,30,1.95472816020228,0.0738323366699485
23,7,31,2.37993520182202,1.13652825284769
23,7,32,3.30631073629935,6.16227582601605
23,7,33,4.73016203527067,4.56855282679636
23,8,1,1.46650440988319,0.98297952237374
23,8,2,2.03195092740319,4.63066523899444
23,8,3,1.86723782787907,13.3659003980281
23,8,4,1.85609220595693,28.3322121049802
23,8,5,1.99098057262357,34.2270822762725
23,8,6,1.13316086201371,10.2490000108728
23,8,7,1.35337468901905,12.3897193326546
23,8,8,1.65879321675185,30.835442627205
23,8,9,1.91722631772475,38.038450265514
23,8,10,1.75674618728298,36.0358272263885
23,8,11,1.75935869486057,43.3835918523123
23,8,12,1.31234791328775,12.3714261050202
23,8,13,1.72669936250474,23.8439394089256
23,8,14,1.64468412158215,23.9314106167793
23,8,15,1.63703587221089,22.6226844883855
23,8,16,1.64194904155441,29.1511039348533
23,8,17,1.51419360692203,27.8555626755391
23,8,18,1.09850790799249,10.7813243118155
23,8,19,1.28706461225159,17.7553196680967
23,8,20,1.67362297515336,19.3843524997308
23,8,21,0.889814444203565,4.95389946771479
23,8,22,0.443552224831102,0.00516748455869067
23,8,23,0.803867536923813,0.229943959387854
23,8,24,1.05905760560953,2.57394676862789
23,8,25,1.48712732177996,15.2060994148064
23,8,26,0.956403189202252,4.12578180544766
23,8,27,0.602794957489631,0.507792344970588
23,8,28,1.08115067756392,6.25171142466742
23,8,29,0.932666429846203,4.54886205505194
23,8,30,1.35193903144964,8.16428825017661
23,8,31,1.28918297386077,7.28160634077063
23,8,32,1.20620394518281,16.9346451453606
23,8,33,1.34794472017852,16.1813292311627
23,8,34,1.29066405930621,23.9542235601416
23,8,35,1.13564396522833,34.160370671386
23,8,36,1.29135756656923,0
24,4,1,3.70271079637864,30.2301896947337
24,4,2,3.05112700321364,33.9752108510211
24,4,3,4.36431973968936,29.1475855256953
24,4,4,4.26576146080872,26.0746178341142
24,4,5,4.36928381460685,28.7908436228643
24,4,6,4.16655717296622,24.1647531324947
24,4,7,4.46196045643233,22.2671932094924
24,4,8,4.45861743906531,18.8744493988422
24,4,9,4.4155362032482,18.5684696465117
24,4,10,3.9901212494371,18.7018841775143
24,4,11,4.22585844147251,19.8115601146585
24,4,12,3.7747916040917,18.7598674520789
24,4,13,4.27035605528995,17.7651225954784
24,4,14,3.04686273744265,16.3043847125053
24,4,15,4.02396028525066,15.1983326133266
24,4,16,3.91819089546445,15.6032268080789
24,5,1,1.86626389120802,35.9972204308176
24,5,2,1.76331375224779,32.3086853281339
24,5,3,1.68270406459279,28.5011099924116
24,5,4,1.94256955045978,26.2087280633164
24,5,5,2.01911443645011,25.0940073007971
24,5,6,1.74280626085821,23.7055341688962
24,5,7,1.54699096797779,20.1095719536382
24,5,8,1.82428306629963,21.7684146801368
24,5,9,1.67471273174536,18.5419766998502
24,5,10,1.67056991634481,18.41813599799
24,5,11,1.59830477486777,17.4995400742386
24,5,12,1.29226587178654,14.8990704615138
24,5,13,1.57851007321039,15.9841947531444
24,5,14,1.52666777508628,10.0073574590938
24,5,15,1.51419482682308,7.47981359407768
24,5,16,1.588786557203,7.7477810972724
24,5,17,1.31261623557294,5.30554883723211
24,5,18,1.31334825703098,3.20452036498364
24,6,1,1.04979598413161,25.1991878045535
24,6,2,0.962692200327546,24.8672966145479
24,6,3,0.998174931594839,25.5348734330399
24,6,4,0.795225894164594,19.8367758140483
24,6,5,1.12559389872821,25.4299033424298
24,6,6,0.927057761660581,23.2606719012873
24,6,7,0.802101016485931,22.72786456866
24,6,8,0.948304704612369,27.7510792472242
24,6,9,0.862980406384754,18.4376660025604
24,6,10,0.85469953600197,18.4604462349842
24,6,11,0.845465591765765,15.8616522822841
24,6,12,0.950520750979444,11.2474444382326
24,6,13,0.814994241286925,7.16142110250104
24,6,14,0.895186168493238,3.76939841416645
25,5,1,1.86626389120802,40.8653676770354
25,5,2,1.76331375224779,40.9671746670941
25,5,3,1.68270406459279,20.3237090387856
25,5,4,1.94256955045978,25.9207581260141
25,5,5,2.01911443645011,30.8277083133193
25,5,6,1.74280626085821,44.3690168215578
25,5,7,1.54699096797779,35.2688937752666
25,5,8,1.82428306629963,33.5950038719564
25,5,9,1.67471273174536,22.9380473080037
25,5,10,1.67056991634481,16.5934690091779
25,5,11,1.59830477486777,11.1481043485016
25,5,12,1.29226587178654,10.0303198306964
25,5,13,1.57851007321039,5.24864533978263
25,5,14,1.52666777508628,3.67249056053078
25,5,15,1.51419482682308,3.59914623088187
25,5,16,1.588786557203,3.42092432022838
25,5,17,1.31261623557294,2.43697571996634
25,5,18,1.31334825703098,2.93885843131178
25,6,1,1.04979598413161,18.1457038876908
25,6,2,0.962692200327546,17.955970451739
25,6,3,0.998174931594839,19.0520065905082
25,6,4,0.795225894164594,17.9961055534846
25,6,5,1.12559389872821,24.0882251324474
25,6,6,0.927057761660581,21.9392757210193
25,6,7,0.802101016485931,18.8623389290154
25,6,8,0.948304704612369,15.846442812342
25,6,9,0.862980406384754,11.3332128768994
25,6,10,0.85469953600197,10.9210181691161
25,6,11,0.845465591765765,7.64416172936144
25,6,12,0.950520750979444,4.28982204191774
25,6,13,0.814994241286925,3.11910787510279
25,6,14,0.895186168493238,2.10265592018686
26,5,1,1.86626389120802,21.0234881628141
26,5,2,1.76331375224779,18.3781838988425
26,5,3,1.68270406459279,10.665552178958
26,5,4,1.94256955045978,9.5236904272892
26,5,5,2.01911443645011,7.79091920116246
26,5,6,1.74280626085821,7.99778682948187
26,5,7,1.54699096797779,5.87449496333754
26,5,8,1.82428306629963,5.57973112227189
26,5,9,1.67471273174536,4.4847052453171
26,5,10,1.67056991634481,4.09102809260212
26,5,11,1.59830477486777,3.95624808272655
26,5,12,1.29226587178654,3.23150114009855
26,5,13,1.57851007321039,5.02898039845044
26,5,14,1.52666777508628,5.50716139391346
26,5,15,1.51419482682308,2.842161517403
26,5,16,1.588786557203,2.34106244395472
26,5,17,1.31261623557294,3.27881094202841
26,5,18,1.31334825703098,2.43635019197563
26,6,1,1.04979598413161,20.2738690062796
26,6,2,0.962692200327546,15.8078291039827
26,6,3,0.998174931594839,14.0487578230167
26,6,4,0.795225894164594,11.2966220089697
26,6,5,1.12559389872821,16.5302410401661
26,6,6,0.927057761660581,15.0001861504189
26,6,7,0.802101016485931,14.792002031848
26,6,8,0.948304704612369,14.5073776110731
26,6,9,0.862980406384754,8.44300113706445
26,6,10,0.85469953600197,7.62417055304861
26,6,11,0.845465591765765,5.89227523078461
26,6,12,0.950520750979444,3.97224901759391
26,6,13,0.814994241286925,2.16729968260498
26,6,14,0.895186168493238,0.817827762040717
27,5,1,1.86626389120802,60.3015049042274
27,5,2,1.76331375224779,57.0696422101825
27,5,3,1.68270406459279,52.9506407682162
27,5,4,1.94256955045978,52.4347500074598
27,5,5,2.01911443645011,53.5805882443324
27,5,6,1.74280626085821,48.0472177675309
27,5,7,1.54699096797779,39.0640482850244
27,5,8,1.82428306629963,44.0237729794954
27,5,9,1.67471273174536,37.6052544245808
27,5,10,1.67056991634481,36.5087495814476
27,5,11,1.59830477486777,31.7809235887152
27,5,12,1.29226587178654,24.7127622787004
27,5,13,1.57851007321039,25.05879271164
27,5,14,1.52666777508628,16.1534363607707
27,5,15,1.51419482682308,16.2916510947309
27,5,16,1.588786557203,18.1756446336671
27,5,17,1.31261623557294,11.4923993625145
27,5,18,1.31334825703098,9.81885721431224
27,6,1,1.04979598413161,53.1832135928548
27,6,2,0.962692200327546,58.7929459400807
27,6,3,0.998174931594839,58.3831365931947
27,6,4,0.795225894164594,39.9176066112474
27,6,5,1.12559389872821,65.3084276311736
27,6,6,0.927057761660581,58.9417552386906
27,6,7,0.802101016485931,53.1050535052793
27,6,8,0.948304704612369,48.3189523811544
27,6,9,0.862980406384754,37.3906286457528
27,6,10,0.85469953600197,36.8326086589027
27,6,11,0.845465591765765,29.0678786693408
27,6,12,0.950520750979444,19.4236268545401
27,6,13,0.814994241286925,11.5560755837074
27,6,14,0.895186168493238,6.78208956683213
28,5,1,1.86626389120802,17.1946987151819
28,5,2,1.76331375224779,23.6655702267714
28,5,3,1.68270406459279,22.5817492595099
28,5,4,1.94256955045978,24.9709701181391
28,5,5,2.01911443645011,24.6846811933111
28,5,6,1.74280626085821,24.0345603993099
28,5,7,1.54699096797779,19.6906149353643
28,5,8,1.82428306629963,19.1010851618193
28,5,9,1.67471273174536,15.7065010720083
28,5,10,1.67056991634481,12.3328159975469
28,5,11,1.59830477486777,10.1825402862637
28,5,12,1.29226587178654,10.7694864228821
28,5,13,1.57851007321039,17.7984179156226
28,5,14,1.52666777508628,14.9866899797668
28,5,15,1.51419482682308,7.99586077280068
28,5,16,1.588786557203,10.3148738615284
28,5,17,1.31261623557294,11.0263034987421
28,5,18,1.31334825703098,7.86590047485324
28,6,1,1.04979598413161,11.2087494302659
28,6,2,0.962692200327546,12.9291057093435
28,6,3,0.998174931594839,6.50107560853532
28,6,4,0.795225894164594,9.78633575482303
28,6,5,1.12559389872821,11.1818876930055
28,6,6,0.927057761660581,10.8586595856082
28,6,7,0.802101016485931,7.48203431681548
28,6,8,0.948304704612369,5.89062410179822
28,6,9,0.862980406384754,4.06539714331644
28,6,10,0.85469953600197,4.6613041745926
28,6,11,0.845465591765765,5.49895018638247
28,6,12,0.950520750979444,4.37496132632475
28,6,13,0.814994241286925,5.35617292700897
28,6,14,0.895186168493238,2.83164513488405
29,5,1,1.86626389120802,12.9244819441302
29,5,2,1.76331375224779,14.0617738570134
29,5,3,1.68270406459279,11.523137181421
29,5,4,1.94256955045978,13.9979866402885
29,5,5,2.01911443645011,11.3323025658275
29,5,6,1.74280626085821,11.8837487013934
29,5,7,1.54699096797779,9.52625585027602
29,5,8,1.82428306629963,9.47689887869577
29,5,9,1.67471273174536,9.56434022665501
29,5,10,1.67056991634481,8.12029845318509
29,5,11,1.59830477486777,8.43561196102888
29,5,12,1.29226587178654,7.44977693176134
29,5,13,1.57851007321039,8.26602353250701
29,5,14,1.52666777508628,7.22515493844685
29,5,15,1.51419482682308,5.69473772176646
29,5,16,1.588786557203,4.77222858831154
29,5,17,1.31261623557294,4.19173074855281
29,5,18,1.31334825703098,2.23937988010602
29,6,1,1.04979598413161,10.8305392430314
29,6,2,0.962692200327546,9.87811216299186
29,6,3,0.998174931594839,9.13253126829437
29,6,4,0.795225894164594,6.06498454097778
29,6,5,1.12559389872821,9.88486794140029
29,6,6,0.927057761660581,8.29898751952288
29,6,7,0.802101016485931,8.02997960909817
29,6,8,0.948304704612369,6.52218842607896
29,6,9,0.862980406384754,4.01648561343468
29,6,10,0.85469953600197,3.61481791542046
29,6,11,0.845465591765765,3.41704583337171
29,6,12,0.950520750979444,2.05524625449879
29,6,13,0.814994241286925,0.836835019000532
29,6,14,0.895186168493238,0.689665487180872
30,5,1,1.86626389120802,22.0513213104811
30,5,2,1.76331375224779,19.6506315547005
30,5,3,1.68270406459279,16.2023735824499
30,5,4,1.94256955045978,16.0947869806163
30,5,5,2.01911443645011,17.206956509
30,5,6,1.74280626085821,15.3544974575238
30,5,7,1.54699096797779,13.0885717760674
30,5,8,1.82428306629963,14.3325065951041
30,5,9,1.67471273174536,12.1746817821442
30,5,10,1.67056991634481,10.9236728580607
30,5,11,1.59830477486777,9.85594604422725
30,5,12,1.29226587178654,8.11179570902143
30,5,13,1.57851007321039,8.31548459673198
30,5,14,1.52666777508628,5.36731322426794
30,5,15,1.51419482682308,4.66375918579305
30,5,16,1.588786557203,5.08979221030564
30,5,17,1.31261623557294,2.7119524721366
30,5,18,1.31334825703098,1.90233614652235
30,6,1,1.04979598413161,15.68936735324
30,6,2,0.962692200327546,17.8560263918964
30,6,3,0.998174931594839,17.8016040770142
30,6,4,0.795225894164594,13.7074379380077
30,6,5,1.12559389872821,19.8607381635434
30,6,6,0.927057761660581,18.7584841011393
30,6,7,0.802101016485931,16.6505165108394
30,6,8,0.948304704612369,15.3288007002288
30,6,9,0.862980406384754,11.5972799977897
30,6,10,0.85469953600197,11.3284088981576
30,6,11,0.845465591765765,8.96820375207936
30,6,12,0.950520750979444,6.06210273364126
30,6,13,0.814994241286925,3.77856200410196
30,6,14,0.895186168493238,2.36579574260581
30,7,1,3.51180995283365,8.19675968939998
30,7,2,1.90200500418988,11.0569035248768
30,7,3,3.04958926392891,19.4322361258824
30,7,4,3.75986522874435,20.2364571315165
30,7,5,3.73191998280922,16.6529854408963
30,7,6,3.98010718856105,19.9578425337435
30,7,7,4.05240216439304,23.5660900816831
30,7,8,3.82046905865147,25.8743549363293
30,7,9,3.85039172177633,25.4685519374287
30,7,10,3.46501566462677,15.4116681841469
30,7,11,3.44077484365309,17.8113006283098
30,7,12,1.36544069313144,12.981079711636
30,7,13,3.87999043559507,21.2905567235255
30,7,14,2.55965050133361,22.7446205790197
30,7,15,4.12254910628115,22.2101845404676
30,7,16,4.24555060492431,23.5223840154203
30,7,17,2.35542171025496,15.0695138931363
30,7,18,2.45683846784008,17.9207054945983
30,7,19,4.29829994785325,22.3695283905246
30,7,20,3.26520472777185,21.4741190139226
30,7,21,3.56654759379825,19.0306644155888
30,7,22,4.18113182335784,25.3921682952941
30,7,23,1.87043971583301,16.4562495182699
30,7,24,4.23194341862632,25.756362083945
30,7,25,4.58359507071565,19.7095303354839
30,7,26,3.48189953823049,17.9403443890615
30,7,27,4.10869206908387,17.6436827400852
30,7,28,4.89819104285377,17.5182371892552
30,7,29,1.98101856724587,14.5496060973846
30,7,30,1.95472816020228,7.62413113224251
30,7,31,2.37993520182202,15.9235344315543
30,7,32,3.30631073629935,21.1138225498938
30,7,33,4.73016203527067,18.578130594703
30,8,1,1.46650440988319,10.8232078779161
30,8,2,2.03195092740319,8.21520799127699
30,8,3,1.86723782787907,20.1646014331344
30,8,4,1.85609220595693,32.1139948749919
30,8,5,1.99098057262357,32.8380644557754
30,8,6,1.13316086201371,7.42884907974612
30,8,7,1.35337468901905,18.6513789221725
30,8,8,1.65879321675185,25.5277696245102
30,8,9,1.91722631772475,21.7768248015765
30,8,10,1.75674618728298,23.4941034594335
30,8,11,1.75935869486057,24.4933490980674
30,8,12,1.31234791328775,15.5671160308525
30,8,13,1.72669936250474,30.5205990409348
30,8,14,1.64468412158215,24.6557585768065
30,8,15,1.63703587221089,24.0741925272516
30,8,16,1.64194904155441,25.3900555957322
30,8,17,1.51419360692203,21.8041532117112
30,8,18,1.09850790799249,14.0829159988958
30,8,19,1.28706461225159,20.1679878414703
30,8,20,1.67362297515336,22.674490732478
30,8,21,0.889814444203565,19.7778602374241
30,8,22,0.443552224831102,0
30,8,23,0.803867536923813,1.81523532402827
30,8,24,1.05905760560953,8.71852424363431
30,8,25,1.48712732177996,27.4629608789385
30,8,26,0.956403189202252,36.0285150939518
30,8,27,0.602794957489631,0.613224159129963
30,8,28,1.08115067756392,6.6529135980522
30,8,29,0.932666429846203,14.1123039644142
30,8,30,1.35193903144964,11.7852151660231
30,8,31,1.28918297386077,18.58350871151
30,8,32,1.20620394518281,20.4140692700634
30,8,33,1.34794472017852,19.8868655087854
30,8,34,1.29066405930621,21.9844977377703
30,8,35,1.13564396522833,22.4046531999286
30,8,36,1.29135756656923,20.7618723438184
31,5,1,1.86626389120802,68.2060158420998
31,5,2,1.76331375224779,73.0058703130043
31,5,3,1.68270406459279,47.2337072321265
31,5,4,1.94256955045978,40.7156932967556
31,5,5,2.01911443645011,48.9963350979861
31,5,6,1.74280626085821,38.7466170516342
31,5,7,1.54699096797779,41.1486992584493
31,5,8,1.82428306629963,40.3018195308204
31,5,9,1.67471273174536,32.8900343160173
31,5,10,1.67056991634481,30.1348361895562
31,5,11,1.59830477486777,23.4814125238296
31,5,12,1.29226587178654,20.3593853643186
31,5,13,1.57851007321039,14.820887518895
31,5,14,1.52666777508628,7.59010240483389
31,5,15,1.51419482682308,13.3136659604419
31,5,16,1.588786557203,13.6657175299233
31,5,17,1.31261623557294,4.32200140160371
31,5,18,1.31334825703098,4.08008339805544
31,6,1,1.04979598413161,49.4963252694497
31,6,2,0.962692200327546,44.4051196717807
31,6,3,0.998174931594839,54.2957036672762
31,6,4,0.795225894164594,33.8481716207962
31,6,5,1.12559389872821,56.4205372625672
31,6,6,0.927057761660581,56.0546405065955
31,6,7,0.802101016485931,46.4815334301914
31,6,8,0.948304704612369,44.4161551018103
31,6,9,0.862980406384754,35.1251278164229
31,6,10,0.85469953600197,42.3677003435386
31,6,11,0.845465591765765,29.0150886560427
31,6,12,0.950520750979444,19.2934833713716
31,6,13,0.814994241286925,10.811554412672
31,6,14,0.895186168493238,6.73379916842607
31,7,1,3.51180995283365,19.2283148692845
31,7,2,1.90200500418988,17.7820089116553
31,7,3,3.04958926392891,31.7619937084864
31,7,4,3.75986522874435,38.7481542835503
31,7,5,3.73191998280922,36.7665022482801
31,7,6,3.98010718856105,47.6462802452647
31,7,7,4.05240216439304,51.7087160733599
31,7,8,3.82046905865147,55.2542019758982
31,7,9,3.85039172177633,50.2253224327178
31,7,10,3.46501566462677,32.7179887563068
31,7,11,3.44077484365309,33.5514230652263
31,7,12,1.36544069313144,20.6042115878729
31,7,13,3.87999043559507,40.9119099479931
31,7,14,2.55965050133361,39.6435040526565
31,7,15,4.12254910628115,37.5770444947544
31,7,16,4.24555060492431,46.0766727271269
31,7,17,2.35542171025496,21.6495173405895
31,7,18,2.45683846784008,30.0953707737327
31,7,19,4.29829994785325,44.1182825563843
31,7,20,3.26520472777185,42.3628971615546
31,7,21,3.56654759379825,35.5362159704404
31,7,22,4.18113182335784,43.4422359298705
31,7,23,1.87043971583301,25.8242540409902
31,7,24,4.23194341862632,33.008503512041
31,7,25,4.58359507071565,37.291837567837
31,7,26,3.48189953823049,31.7106443078608
31,7,27,4.10869206908387,29.8225486729167
31,7,28,4.89819104285377,30.7424841719109
31,7,29,1.98101856724587,29.7861096274774
31,7,30,1.95472816020228,11.9711047202771
31,7,31,2.37993520182202,26.6374816120852
31,7,32,3.30631073629935,37.0402833276176
31,7,33,4.73016203527067,33.021193063129
31,8,1,1.46650440988319,5.75909270621823
31,8,2,2.03195092740319,0
31,8,3,1.86723782787907,0
31,8,4,1.85609220595693,51.8726479314331
31,8,5,1.99098057262357,36.7943901458244
31,8,6,1.13316086201371,16.3571867423812
31,8,7,1.35337468901905,26.2469971513369
31,8,8,1.65879321675185,40.2179363533599
31,8,9,1.91722631772475,36.0359785160393
31,8,10,1.75674618728298,40.4766421618283
31,8,11,1.75935869486057,42.0454852700975
31,8,12,1.31234791328775,20.0829087819282
31,8,13,1.72669936250474,32.2357279227533
31,8,14,1.64468412158215,34.6472172430338
31,8,15,1.63703587221089,38.0148254022959
31,8,16,1.64194904155441,42.9191656819883
31,8,17,1.51419360692203,33.9598370440742
31,8,18,1.09850790799249,17.7876610918178
31,8,19,1.28706461225159,31.3559808051659
31,8,20,1.67362297515336,31.3708306543063
31,8,21,0.889814444203565,16.711544630273
31,8,22,0.443552224831102,1.05217384767893
31,8,23,0.803867536923813,4.50404243567821
31,8,24,1.05905760560953,8.04820697522827
31,8,25,1.48712732177996,11.5923715147783
31,8,26,0.956403189202252,15.1365360543284
31,8,27,0.602794957489631,14.165631723821
31,8,28,1.08115067756392,15.5925855680554
31,8,29,0.932666429846203,16.3273144289131
31,8,30,1.35193903144964,19.086482839711
31,8,31,1.28918297386077,9.48764348219508
31,8,32,1.20620394518281,13.481243903856
31,8,33,1.34794472017852,11.7556446841624
31,8,34,1.29066405930621,10.0300454644689
31,8,35,1.13564396522833,8.3044462447753
31,8,36,1.29135756656923,6.57884702508173
32,5,1,1.86626389120802,9.97520034251679
32,5,2,1.76331375224779,10.5772889606563
32,5,3,1.68270406459279,9.16834125172431
32,5,4,1.94256955045978,8.7540338111389
32,5,5,2.01911443645011,10.8169867525731
32,5,6,1.74280626085821,8.30831918373635
32,5,7,1.54699096797779,8.43895620105124
32,5,8,1.82428306629963,8.61054133904898
32,5,9,1.67471273174536,6.89727313917188
32,5,10,1.67056991634481,6.3754112739152
32,5,11,1.59830477486777,5.49924324549424
32,5,12,1.29226587178654,4.73305215300019
32,5,13,1.57851007321039,4.85547405652106
32,5,14,1.52666777508628,3.04290433843478
